2.01.2015;105.728,56;106.205,34;105.039,21;105.773,50;221.996.832,00
5.01.2015;105.801,46;107.550,42;105.669,17;107.148,04;493.322.464,00
6.01.2015;107.374,36;107.702,49;105.990,05;107.698,92;510.584.096,00
7.01.2015;107.696,79;108.578,27;107.106,48;107.448,33;561.462.592,00
8.01.2015;108.298,27;108.946,30;107.988,92;108.598,18;432.080.224,00
9.01.2015;108.625,99;109.385,82;108.176,09;108.468,32;483.264.768,00
12.01.2015;108.813,12;109.832,99;108.339,15;108.584,30;406.078.656,00
13.01.2015;108.888,73;109.496,67;108.503,31;109.163,13;394.050.592,00
14.01.2015;108.386,18;109.314,95;107.796,66;108.399,15;464.767.744,00
15.01.2015;109.058,63;109.613,33;108.461,03;108.828,72;523.344.160,00
16.01.2015;108.679,62;109.079,72;107.859,20;108.579,09;377.753.376,00
19.01.2015;108.900,21;109.668,45;108.702,41;109.261,70;326.688.832,00
20.01.2015;109.549,59;111.274,40;109.540,40;110.926,13;542.292.544,00
21.01.2015;111.533,19;112.586,17;111.498,91;112.514,68;538.568.064,00
22.01.2015;112.976,17;113.372,11;111.773,17;113.241,16;525.163.520,00
23.01.2015;113.589,75;114.055,66;112.572,04;112.833,98;456.457.408,00
26.01.2015;112.535,29;113.614,87;112.079,22;113.614,87;284.065.408,00
27.01.2015;113.781,18;114.030,44;112.437,26;113.206,93;378.198.912,00
28.01.2015;113.934,94;114.052,03;112.028,21;112.088,40;335.507.776,00
29.01.2015;111.218,55;111.938,61;109.617,97;109.617,97;359.615.904,00
30.01.2015;110.152,85;110.732,49;108.924,08;110.173,78;375.420.160,00
2.02.2015;110.384,02;111.465,66;109.832,70;111.273,55;267.142.624,00
3.02.2015;111.702,62;111.702,62;107.729,09;108.271,84;482.242.400,00
4.02.2015;108.680,22;108.806,00;105.849,53;106.161,70;610.966.848,00
5.02.2015;106.176,75;106.924,83;105.174,73;106.056,09;566.148.736,00
6.02.2015;106.151,92;106.834,10;104.734,78;104.857,56;447.606.720,00
9.02.2015;104.871,34;104.871,34;102.647,68;104.448,83;568.284.032,00
10.02.2015;104.985,10;105.441,19;102.366,51;102.599,64;544.408.576,00
11.02.2015;103.230,06;104.051,17;102.667,08;103.011,75;614.434.688,00
12.02.2015;103.474,68;106.359,21;103.464,95;106.359,21;675.169.664,00
13.02.2015;106.538,50;106.706,41;105.617,69;105.920,19;440.878.944,00
16.02.2015;106.341,93;106.664,74;106.022,94;106.112,40;321.484.288,00
17.02.2015;105.611,86;105.968,93;104.075,36;104.075,36;443.095.552,00
18.02.2015;104.306,58;105.650,82;103.695,98;105.447,85;351.161.088,00
19.02.2015;106.463,78;106.848,67;105.713,63;106.630,29;365.946.528,00
20.02.2015;106.569,55;106.738,12;104.878,82;105.391,91;303.961.152,00
23.02.2015;105.343,53;106.544,35;104.518,65;106.521,68;438.838.656,00
24.02.2015;106.681,94;107.112,74;106.094,29;106.955,31;434.105.440,00
25.02.2015;107.695,57;108.424,52;106.594,09;106.949,98;468.947.008,00
26.02.2015;106.581,83;107.798,63;105.822,16;105.847,64;520.381.248,00
27.02.2015;106.048,82;106.519,31;102.948,43;103.382,60;604.747.392,00
2.03.2015;103.681,45;104.031,08;102.980,68;103.155,56;408.305.728,00
3.03.2015;103.714,49;104.116,61;102.591,94;103.653,26;380.367.808,00
4.03.2015;103.511,17;103.688,54;100.536,88;100.652,07;483.651.648,00
5.03.2015;99.161,85;99.912,09;97.859,73;98.791,41;800.056.256,00
6.03.2015;99.068,53;100.937,80;97.904,48;98.252,61;697.077.952,00
9.03.2015;99.482,93;100.234,31;98.668,76;98.810,00;571.129.728,00
10.03.2015;99.034,85;99.322,82;95.368,57;95.368,57;654.111.360,00
11.03.2015;95.792,83;96.587,89;93.758,79;95.920,02;646.568.064,00
12.03.2015;97.278,93;97.554,83;94.903,05;95.979,34;535.231.328,00
13.03.2015;96.303,37;96.995,72;93.828,24;93.828,24;571.736.000,00
16.03.2015;95.177,83;96.221,62;94.540,99;95.834,53;466.811.072,00
17.03.2015;96.589,82;98.235,23;96.433,19;98.155,23;488.476.160,00
18.03.2015;98.064,36;98.298,09;96.959,31;97.946,89;451.540.256,00
19.03.2015;99.939,23;100.903,21;99.560,94;100.551,48;570.448.896,00
20.03.2015;100.960,22;101.740,43;100.179,83;101.455,86;429.988.416,00
23.03.2015;101.517,39;103.084,15;101.365,11;103.038,75;417.649.120,00
24.03.2015;102.900,92;103.033,98;100.320,67;100.783,62;544.680.960,00
25.03.2015;101.560,01;103.013,79;101.013,20;101.650,87;479.210.432,00
26.03.2015;99.882,28;100.118,73;99.099,15;100.118,73;455.268.192,00
27.03.2015;99.779,94;99.797,86;98.412,57;99.318,53;402.657.408,00
30.03.2015;99.369,81;101.021,66;98.712,43;100.979,06;408.801.248,00
31.03.2015;100.995,59;101.408,96;98.703,32;99.074,06;470.086.304,00
1.04.2015;99.404,82;99.988,16;98.851,54;99.613,37;422.638.464,00
2.04.2015;99.916,85;100.505,95;99.722,33;100.130,28;367.220.192,00
3.04.2015;100.501,38;102.011,32;99.858,26;101.944,57;312.940.032,00
6.04.2015;100.954,27;102.052,61;100.845,69;102.052,61;329.120.160,00
7.04.2015;101.905,62;101.905,62;100.212,05;100.948,03;371.289.088,00
8.04.2015;100.975,53;101.343,23;100.288,61;101.226,69;415.051.744,00
9.04.2015;100.710,87;102.267,76;100.663,50;102.036,90;484.823.200,00
10.04.2015;101.873,16;102.394,66;100.328,52;100.834,02;443.394.368,00
13.04.2015;100.774,38;101.331,87;99.407,08;99.796,89;470.151.808,00
14.04.2015;99.363,60;100.575,14;98.249,29;100.358,66;580.605.504,00
15.04.2015;99.886,78;100.071,98;98.885,15;99.067,29;453.398.208,00
16.04.2015;99.883,85;100.890,31;99.449,30;100.507,31;484.122.528,00
17.04.2015;101.251,42;101.665,79;100.272,83;100.541,32;383.575.680,00
20.04.2015;101.061,43;101.364,39;100.152,25;100.356,91;364.521.472,00
21.04.2015;100.071,11;102.899,97;99.682,62;102.889,41;573.125.568,00
22.04.2015;102.917,88;103.533,30;102.022,34;102.089,18;486.416.448,00
24.04.2015;102.577,91;104.410,09;102.509,80;104.368,69;454.025.184,00
27.04.2015;104.532,81;105.747,57;104.005,86;105.468,50;536.361.280,00
28.04.2015;105.561,84;105.884,87;104.912,21;105.254,03;477.742.912,00
29.04.2015;105.486,74;105.966,72;104.863,00;105.052,43;446.701.792,00
30.04.2015;105.256,00;105.508,64;102.387,00;102.387,00;457.323.808,00
4.05.2015;102.262,75;102.815,16;101.415,74;102.437,68;322.008.128,00
5.05.2015;102.338,91;103.133,22;101.395,53;101.498,33;355.469.120,00
6.05.2015;101.934,21;101.934,21;100.129,41;100.252,73;449.992.352,00
7.05.2015;100.310,35;100.825,26;99.457,44;100.560,89;443.578.816,00
8.05.2015;100.738,07;102.995,83;100.185,55;102.722,05;467.128.128,00
11.05.2015;102.799,99;104.193,56;102.799,99;103.500,34;417.689.664,00
12.05.2015;103.597,97;104.433,43;102.897,55;104.395,65;471.654.880,00
13.05.2015;104.563,23;105.997,10;104.563,23;105.817,33;527.228.224,00
14.05.2015;105.820,36;107.427,73;105.397,45;106.877,29;594.976.384,00
15.05.2015;107.117,37;107.931,82;106.818,38;107.392,20;392.333.984,00
18.05.2015;107.408,45;108.609,87;107.235,75;108.609,87;351.721.440,00
20.05.2015;108.164,09;108.385,68;106.871,18;107.442,03;449.073.408,00
21.05.2015;107.662,34;108.380,86;105.586,41;105.773,54;511.047.968,00
22.05.2015;105.897,63;105.989,02;104.703,35;104.866,53;439.954.272,00
25.05.2015;104.697,45;104.810,81;103.195,88;103.314,73;286.107.328,00
26.05.2015;102.700,28;103.571,13;101.951,28;101.951,28;416.557.760,00
27.05.2015;102.395,80;102.908,11;100.951,91;102.908,11;499.347.712,00
28.05.2015;102.912,89;103.103,80;101.818,30;101.818,30;385.353.856,00
29.05.2015;101.939,76;103.342,34;100.516,13;101.003,39;483.111.296,00
1.06.2015;100.701,52;100.713,63;97.844,70;97.929,36;372.636.288,00
2.06.2015;98.296,53;99.488,94;98.143,89;99.402,23;474.424.032,00
3.06.2015;99.582,49;102.040,27;99.035,16;102.016,40;497.032.288,00
4.06.2015;101.271,02;101.533,44;99.836,35;100.978,25;443.338.208,00
5.06.2015;100.508,52;101.614,82;99.823,43;100.259,04;614.492.928,00
8.06.2015;91.833,23;95.205,55;91.833,23;95.205,55;823.304.256,00
9.06.2015;95.977,50;96.185,05;94.965,44;95.329,68;520.311.360,00
10.06.2015;95.838,97;97.617,30;95.838,97;97.261,15;480.623.680,00
11.06.2015;97.549,35;98.855,71;96.772,03;98.724,81;530.505.312,00
12.06.2015;98.688,85;99.176,24;98.011,30;98.375,14;424.783.264,00
15.06.2015;98.365,42;98.581,01;96.449,35;96.449,35;418.003.648,00
16.06.2015;96.794,10;98.494,77;96.794,10;98.047,34;483.884.768,00
17.06.2015;98.319,04;99.047,46;98.136,58;98.712,19;457.646.656,00
18.06.2015;99.867,97;100.667,53;99.520,12;100.254,56;395.701.824,00
19.06.2015;100.333,34;101.380,24;99.939,46;100.881,08;423.829.600,00
22.06.2015;101.474,32;102.606,13;101.474,32;102.170,40;424.193.792,00
23.06.2015;102.366,07;102.712,46;101.103,43;101.624,20;508.730.272,00
24.06.2015;101.807,86;103.125,81;101.652,82;102.928,85;478.759.392,00
25.06.2015;102.980,10;103.407,04;101.758,28;101.844,86;497.337.888,00
26.06.2015;101.721,27;102.546,29;101.456,68;102.128,63;357.349.408,00
29.06.2015;100.676,96;101.100,18;99.895,13;99.895,13;371.916.672,00
30.06.2015;100.131,50;100.707,90;99.501,64;100.434,28;421.556.128,00
1.07.2015;100.664,50;101.171,28;99.445,66;99.445,66;352.854.400,00
2.07.2015;99.315,44;99.852,99;98.493,08;99.655,11;418.589.088,00
3.07.2015;99.815,22;100.009,88;98.819,06;98.819,06;248.456.560,00
6.07.2015;98.544,23;100.495,71;98.544,23;100.427,55;361.289.248,00
7.07.2015;100.786,18;100.980,07;99.170,66;99.170,66;369.421.088,00
8.07.2015;99.036,54;99.036,54;97.561,40;97.727,25;416.497.792,00
9.07.2015;98.360,70;100.206,13;98.360,70;100.132,81;307.996.000,00
10.07.2015;100.973,68;101.659,57;100.529,08;100.836,68;366.859.360,00
13.07.2015;100.842,06;102.094,72;100.452,83;101.697,35;357.379.200,00
14.07.2015;102.111,52;102.695,60;100.930,27;101.221,00;389.982.848,00
15.07.2015;101.477,65;101.804,99;100.448,72;100.721,87;264.392.032,00
16.07.2015;100.909,87;101.053,99;100.679,64;100.792,71;196.852.848,00
20.07.2015;100.806,61;100.888,40;98.449,93;98.900,95;362.263.648,00
21.07.2015;99.385,35;99.607,27;98.394,62;99.166,41;381.741.024,00
22.07.2015;99.363,48;99.535,57;98.075,40;98.900,86;351.461.120,00
23.07.2015;98.820,84;98.820,84;95.413,68;95.669,57;428.240.032,00
24.07.2015;95.484,60;96.763,36;94.947,43;96.055,31;320.691.616,00
27.07.2015;96.099,53;96.650,65;94.270,99;94.456,77;380.054.496,00
28.07.2015;94.888,98;96.270,48;94.888,98;95.353,23;415.029.632,00
29.07.2015;95.549,92;96.311,89;94.925,06;95.589,34;309.175.104,00
30.07.2015;95.019,02;96.680,96;94.879,87;95.858,99;379.125.568,00
31.07.2015;96.208,39;97.934,85;95.663,26;97.934,85;537.268.992,00
3.08.2015;97.868,73;97.868,73;95.549,71;95.748,38;351.447.680,00
4.08.2015;96.109,37;96.504,06;95.302,84;95.844,07;327.734.816,00
5.08.2015;95.673,80;96.216,35;95.158,36;95.651,85;278.177.056,00
6.08.2015;95.991,59;96.864,96;95.896,13;96.576,16;329.161.024,00
7.08.2015;96.839,79;96.977,16;95.803,36;96.168,72;268.692.448,00
10.08.2015;96.397,46;96.636,94;94.899,33;95.211,73;302.048.000,00
11.08.2015;96.447,52;98.252,77;96.447,52;97.993,72;378.082.304,00
12.08.2015;96.923,44;97.230,07;96.100,33;96.227,11;295.099.360,00
13.08.2015;96.295,17;96.295,17;93.408,03;94.829,03;522.247.296,00
14.08.2015;94.470,42;95.534,53;94.105,71;94.989,48;371.733.952,00
17.08.2015;95.010,56;95.359,74;93.723,61;94.467,70;354.261.184,00
18.08.2015;93.821,49;94.349,63;93.088,75;93.088,75;362.730.976,00
19.08.2015;93.569,17;93.995,03;92.074,55;92.217,58;372.189.408,00
20.08.2015;92.006,86;92.006,86;90.257,79;91.576,82;429.905.120,00
21.08.2015;91.166,72;91.425,98;90.051,18;90.442,85;319.508.032,00
24.08.2015;88.965,37;88.965,37;85.533,41;87.545,43;424.060.000,00
25.08.2015;88.620,05;90.665,85;88.341,04;90.324,53;432.696.416,00
26.08.2015;90.169,08;91.189,36;89.350,08;90.513,18;394.861.664,00
27.08.2015;91.769,84;92.418,29;91.499,37;91.906,43;346.658.432,00
28.08.2015;92.072,79;92.307,31;90.802,99;91.642,83;272.029.088,00
31.08.2015;91.475,48;92.492,11;91.433,98;92.360,81;259.527.392,00
1.09.2015;91.911,62;91.958,93;89.977,59;90.265,90;395.497.888,00
2.09.2015;90.653,66;91.153,70;90.072,34;90.395,45;308.470.944,00
3.09.2015;90.867,97;91.370,02;89.909,80;90.910,30;336.526.176,00
4.09.2015;90.175,66;90.958,43;89.444,13;89.546,88;319.448.704,00
7.09.2015;88.951,12;88.951,12;87.761,11;88.203,11;240.588.240,00
8.09.2015;88.837,42;89.141,25;87.846,48;88.473,65;296.737.600,00
9.09.2015;89.406,82;89.526,81;88.370,59;88.433,22;278.828.160,00
10.09.2015;88.063,72;88.386,62;87.413,27;88.276,51;342.322.176,00
11.09.2015;88.412,16;88.440,97;87.618,67;87.686,79;278.295.104,00
14.09.2015;88.071,25;88.100,42;87.238,06;87.593,45;350.391.328,00
15.09.2015;87.832,56;90.050,46;87.566,42;89.977,15;501.551.424,00
16.09.2015;90.167,93;91.440,65;89.752,86;91.159,21;392.107.616,00
17.09.2015;91.005,21;92.227,07;90.713,53;92.227,07;365.261.376,00
18.09.2015;92.094,34;92.290,65;90.771,48;92.290,65;465.363.168,00
21.09.2015;91.962,61;93.417,78;91.444,13;93.197,06;398.704.800,00
22.09.2015;93.414,69;93.599,50;91.458,36;92.003,42;322.366.976,00
23.09.2015;91.834,38;92.181,86;91.591,52;91.591,52;117.534.576,00
28.09.2015;91.738,99;92.239,67;89.993,70;89.993,70;340.333.632,00
29.09.2015;89.382,35;91.389,90;89.102,61;91.282,85;461.519.552,00
30.09.2015;91.795,27;91.871,33;90.667,63;91.235,61;467.622.112,00
1.10.2015;91.772,90;92.063,56;90.888,10;91.620,93;444.874.816,00
2.10.2015;91.632,75;91.818,35;90.622,92;91.421,26;450.708.384,00
5.10.2015;92.614,86;94.672,09;92.568,36;94.671,44;576.269.120,00
6.10.2015;94.732,48;95.607,33;94.225,76;95.083,45;486.725.888,00
7.10.2015;95.820,31;96.894,56;95.521,11;96.864,94;667.457.984,00
8.10.2015;96.339,55;97.571,28;95.923,33;96.777,44;551.788.224,00
9.10.2015;97.511,05;98.019,16;96.919,49;97.534,41;554.799.616,00
12.10.2015;96.702,60;98.032,05;96.702,60;97.674,29;494.121.280,00
13.10.2015;97.688,72;97.868,42;95.763,87;96.349,80;501.593.120,00
14.10.2015;96.328,49;97.869,01;96.249,02;97.685,34;457.739.232,00
15.10.2015;98.545,60;98.995,50;97.476,37;97.476,37;511.008.160,00
16.10.2015;97.947,13;97.947,13;96.414,92;96.514,44;395.347.840,00
19.10.2015;96.894,83;98.236,85;96.894,83;98.030,71;397.876.416,00
20.10.2015;98.101,26;99.147,49;97.869,11;99.010,37;442.127.776,00
21.10.2015;98.843,71;98.865,23;97.283,17;97.959,60;494.738.048,00
22.10.2015;98.026,29;98.986,55;98.026,29;98.600,37;462.907.488,00
23.10.2015;99.441,97;99.645,98;98.418,13;98.470,99;488.132.800,00
26.10.2015;98.527,14;98.846,17;97.428,80;97.522,50;371.381.728,00
26.10.2015;98.527,14;98.846,17;97.428,80;97.522,50;371.381.728,00
27.10.2015;97.447,82;97.677,76;96.201,38;96.889,10;371.268.800,00
27.10.2015;97.447,82;97.677,76;96.201,38;96.889,10;371.268.800,00
28.10.2015;96.839,15;96.907,43;96.234,96;96.907,43;134.192.384,00
30.10.2015;96.555,59;98.365,84;95.823,94;98.212,97;399.134.240,00
2.11.2015;103.537,34;104.572,87;103.107,85;103.593,64;940.760.704,00
3.11.2015;103.764,40;103.858,36;102.480,61;102.487,96;569.241.408,00
4.11.2015;102.938,25;103.591,99;102.932,25;103.434,10;455.962.784,00
5.11.2015;102.866,54;102.954,64;101.841,20;102.267,14;452.918.592,00
6.11.2015;102.599,51;102.645,85;100.737,65;101.002,73;374.770.656,00
9.11.2015;101.100,56;101.792,08;100.745,16;100.999,33;387.237.184,00
10.11.2015;101.355,84;101.747,31;99.907,03;99.907,03;361.451.840,00
11.11.2015;100.298,40;101.442,48;100.298,40;100.579,17;382.405.568,00
12.11.2015;101.210,19;101.306,97;100.201,34;101.210,01;396.562.688,00
13.11.2015;101.150,16;101.385,64;100.522,37;100.821,46;421.298.016,00
16.11.2015;100.401,27;100.692,08;99.606,93;99.632,25;329.142.368,00
17.11.2015;99.991,33;100.698,21;99.782,29;99.782,29;381.327.840,00
18.11.2015;99.645,60;100.287,21;98.815,35;99.070,76;374.785.408,00
19.11.2015;99.490,05;99.805,85;98.575,20;98.954,10;381.944.512,00
20.11.2015;98.905,53;99.817,05;98.864,37;99.265,65;334.060.000,00
23.11.2015;99.185,54;99.371,20;98.023,33;98.023,33;296.790.880,00
24.11.2015;98.173,23;98.346,35;93.625,75;93.744,71;812.694.464,00
25.11.2015;94.095,92;94.550,71;92.743,79;94.338,40;690.878.976,00
26.11.2015;94.055,32;94.105,97;91.951,60;91.951,60;491.869.856,00
27.11.2015;91.776,31;93.888,44;91.776,31;92.712,68;567.711.744,00
30.11.2015;92.868,91;93.946,46;91.985,14;92.191,64;411.475.616,00
1.12.2015;92.444,68;94.146,62;92.444,68;94.146,62;571.867.008,00
2.12.2015;94.880,66;95.468,79;93.415,28;93.606,89;630.050.496,00
3.12.2015;93.957,19;94.617,53;92.343,42;92.452,80;536.708.832,00
4.12.2015;92.942,75;93.030,87;89.790,72;90.901,61;618.767.808,00
7.12.2015;91.071,68;91.342,44;89.736,92;90.544,77;512.721.536,00
8.12.2015;90.354,47;90.909,30;89.379,42;89.595,14;477.446.176,00
9.12.2015;89.934,79;91.785,21;89.470,07;91.587,28;519.224.128,00
10.12.2015;91.275,97;92.457,54;88.323,71;88.771,97;721.121.024,00
11.12.2015;88.935,50;88.978,79;86.137,03;86.196,09;739.282.560,00
14.12.2015;87.114,98;88.042,29;84.730,03;84.893,12;581.152.896,00
15.12.2015;85.590,44;88.946,46;85.344,15;88.583,32;703.857.280,00
16.12.2015;88.375,29;89.542,55;87.570,52;89.380,06;698.031.552,00
17.12.2015;90.215,86;91.082,18;89.374,23;90.427,31;731.840.256,00
18.12.2015;90.138,81;90.146,45;88.390,26;88.788,10;478.279.904,00
21.12.2015;89.339,69;90.483,77;89.289,76;89.848,00;471.953.888,00
22.12.2015;89.760,44;89.905,92;88.212,72;89.411,76;486.937.920,00
23.12.2015;90.010,98;91.182,59;90.010,98;90.567,05;437.175.648,00
24.12.2015;90.824,49;90.979,80;90.256,74;90.582,96;231.633.520,00
25.12.2015;90.695,94;90.778,42;90.460,91;90.751,79;73.839.328,00
28.12.2015;91.008,82;91.707,34;90.733,64;90.785,31;285.804.160,00
29.12.2015;90.955,60;91.096,32;89.979,59;90.360,97;324.243.808,00
30.12.2015;90.397,03;90.446,36;89.206,96;89.378,89;220.881.072,00
31.12.2015;89.533,12;89.604,99;86.955,40;87.428,49;272.918.144,00
4.01.2016;86.019,38;86.338,29;85.023,80;85.981,14;339.091.808,00
5.01.2016;86.668,02;86.940,28;84.502,58;86.147,25;488.091.104,00
6.01.2016;85.773,03;86.970,83;84.904,24;86.862,50;596.209.600,00
7.01.2016;86.107,19;87.577,47;84.994,29;87.417,44;705.166.400,00
8.01.2016;87.897,70;88.226,75;85.932,68;86.234,62;565.212.992,00
11.01.2016;85.933,88;87.568,90;85.517,25;86.825,17;500.366.528,00
12.01.2016;86.783,72;88.216,83;86.094,12;87.724,37;634.057.472,00
13.01.2016;88.195,60;89.345,15;88.057,84;88.710,40;589.301.696,00
14.01.2016;88.299,72;88.901,46;87.308,04;88.073,18;586.436.672,00
15.01.2016;88.098,69;88.489,75;86.359,13;86.953,78;583.892.800,00
18.01.2016;87.476,41;87.660,24;86.673,49;87.067,28;396.415.328,00
19.01.2016;87.883,61;88.082,44;86.670,67;87.041,44;483.259.072,00
20.01.2016;86.437,71;86.652,72;85.135,57;85.152,39;540.410.304,00
21.01.2016;85.202,94;85.375,68;83.480,87;83.911,77;610.979.648,00
22.01.2016;85.093,02;86.322,07;84.774,03;86.106,14;528.223.168,00
25.01.2016;86.790,50;87.161,40;85.837,02;86.329,06;392.711.872,00
26.01.2016;85.830,36;88.031,93;85.561,45;87.992,98;546.358.784,00
27.01.2016;87.993,00;89.045,58;87.906,47;88.213,32;613.703.296,00
28.01.2016;88.722,08;89.326,99;88.466,50;88.582,81;599.743.360,00
29.01.2016;89.515,94;90.041,35;89.496,14;90.041,35;527.937.408,00
1.02.2016;90.005,08;90.031,09;89.059,58;89.945,52;418.250.816,00
2.02.2016;90.164,56;90.468,63;88.649,64;88.649,64;503.940.544,00
3.02.2016;88.197,51;90.218,70;87.960,41;89.749,92;591.714.624,00
4.02.2016;90.892,51;91.656,95;90.630,67;91.410,45;615.595.456,00
5.02.2016;91.370,43;91.733,58;90.760,58;91.003,17;465.501.600,00
8.02.2016;91.331,09;91.571,36;88.208,18;88.211,43;653.031.104,00
9.02.2016;87.548,54;88.002,80;86.201,56;87.540,22;680.885.120,00
10.02.2016;87.853,45;88.545,86;86.676,73;87.778,23;559.440.704,00
11.02.2016;87.109,84;87.362,07;85.616,32;87.047,32;684.952.960,00
12.02.2016;87.598,57;87.816,57;86.919,20;86.960,63;513.153.280,00
15.02.2016;87.391,21;87.989,44;85.168,15;87.260,46;619.213.824,00
16.02.2016;87.909,27;88.261,39;86.926,55;87.104,71;462.759.520,00
17.02.2016;87.092,84;89.511,16;86.730,41;89.424,97;570.326.400,00
18.02.2016;89.330,32;90.265,14;88.818,76;90.265,14;520.792.672,00
19.02.2016;90.194,45;90.206,55;89.163,04;89.589,08;409.105.952,00
22.02.2016;90.418,40;91.821,38;90.272,33;91.821,38;455.757.344,00
23.02.2016;91.697,40;93.099,12;91.442,91;92.705,75;620.197.248,00
24.02.2016;92.899,80;93.022,83;90.782,03;90.995,74;536.660.960,00
25.02.2016;91.620,97;92.853,56;91.329,96;92.462,36;535.594.144,00
26.02.2016;92.922,47;93.512,32;91.992,49;92.129,89;485.319.168,00
29.02.2016;91.823,25;93.455,24;91.409,75;93.244,75;502.717.952,00
1.03.2016;93.414,21;93.725,30;92.963,90;93.338,97;419.026.496,00
2.03.2016;94.222,34;94.643,90;93.749,93;94.315,36;500.970.816,00
3.03.2016;94.617,92;95.235,19;93.854,25;94.336,50;516.676.896,00
4.03.2016;94.476,11;94.813,46;93.486,06;94.803,16;543.946.944,00
7.03.2016;94.978,67;95.764,16;94.586,77;95.014,12;534.921.984,00
8.03.2016;94.724,63;95.963,72;94.557,94;95.379,78;583.440.000,00
9.03.2016;95.301,77;96.781,37;94.952,39;96.781,37;542.355.584,00
10.03.2016;96.916,26;98.116,44;96.499,56;97.293,44;717.240.384,00
11.03.2016;98.008,83;98.070,33;96.967,57;97.843,52;525.665.472,00
14.03.2016;97.645,62;98.720,72;97.603,29;98.703,02;479.181.408,00
15.03.2016;98.635,92;98.649,16;96.907,66;97.267,00;553.755.072,00
16.03.2016;97.466,99;97.888,95;96.398,96;97.552,61;469.552.768,00
17.03.2016;99.035,08;100.313,42;98.915,04;100.279,46;606.282.368,00
18.03.2016;100.385,13;102.342,85;100.039,33;102.342,85;609.356.416,00
