2.01.2015;105.728,56;106.205,34;105.039,21;105.773,50;221.996.832,00
15.08.2018;117.444,35;117.664,93;111.147,66;111.448,95;1.325.283.712,00
16.08.2018;113.030,39;113.134,91;107.372,28;107.372,28;1.232.185.216,00
17.08.2018;106.605,47;110.019,17;104.259,82;109.975,39;1.046.247.168,00
20.08.2018;110.242,26;112.233,52;110.172,82;111.711,66;289.984.352,00
27.08.2018;112.696,13;112.990,97;111.323,32;112.901,08;662.215.424,00
28.08.2018;112.838,62;116.411,00;112.414,30;116.260,56;897.067.072,00
29.08.2018;115.574,18;116.741,74;114.808,67;115.401,07;783.968.512,00
31.08.2018;115.704,77;115.926,22;113.740,62;114.410,36;757.273.088,00
3.09.2018;113.740,74;116.697,99;113.620,67;115.616,16;795.494.720,00
4.09.2018;116.040,22;116.336,45;114.190,46;114.571,22;626.943.296,00
5.09.2018;114.405,27;115.254,38;113.437,44;114.030,97;727.639.168,00
6.09.2018;114.412,46;115.696,36;113.832,26;113.832,26;538.718.272,00
7.09.2018;114.334,42;115.148,80;113.504,58;114.590,98;680.270.848,00
10.09.2018;114.941,94;115.096,83;112.787,00;112.807,71;660.710.720,00
11.09.2018;113.029,42;114.200,63;112.496,64;113.792,85;584.100.160,00
12.09.2018;114.328,17;115.314,82;113.259,87;113.612,28;740.506.560,00
13.09.2018;113.551,91;116.667,82;112.368,39;116.395,28;1.242.408.576,00
14.09.2018;117.559,71;118.927,55;116.399,62;116.889,26;1.249.621.248,00
17.09.2018;116.409,27;117.300,81;115.680,47;116.432,55;803.531.456,00
18.09.2018;116.904,58;117.740,13;116.664,22;117.029,98;703.879.424,00
19.09.2018;117.815,74;119.570,96;117.380,38;119.370,00;1.093.052.800,00
20.09.2018;119.843,24;120.402,90;117.989,68;118.751,49;1.528.566.016,00
21.09.2018;119.345,74;121.402,02;119.345,74;121.402,02;980.228.224,00
24.09.2018;121.737,97;123.575,75;121.051,55;123.572,50;1.544.730.112,00
25.09.2018;124.289,54;124.398,68;122.203,51;123.180,19;1.379.149.440,00
26.09.2018;123.453,75;123.763,28;121.608,02;122.963,31;965.109.504,00
27.09.2018;122.827,56;124.895,80;122.578,37;124.359,97;1.713.323.520,00
28.09.2018;124.509,17;124.651,27;122.941,57;123.951,04;1.663.047.552,00
1.10.2018;124.045,57;124.875,34;122.032,01;122.032,01;1.377.688.192,00
2.10.2018;121.862,43;122.256,22;120.469,65;121.548,57;1.055.251.648,00
3.10.2018;121.614,95;122.299,77;120.049,80;120.297,10;1.069.201.024,00
4.10.2018;120.102,73;120.132,31;117.141,43;117.152,17;1.035.603.456,00
5.10.2018;116.858,42;117.712,03;115.349,68;117.536,56;1.012.592.128,00
8.10.2018;116.451,90;119.489,01;116.003,35;119.336,28;1.142.635.520,00
9.10.2018;119.787,27;120.891,35;118.593,10;120.415,57;1.225.297.408,00
10.10.2018;120.833,75;120.957,49;117.482,16;117.482,16;1.096.377.728,00
11.10.2018;116.836,38;118.321,33;116.170,40;117.872,26;931.018.944,00
12.10.2018;119.136,93;121.201,66;115.927,68;120.310,30;1.468.309.760,00
15.10.2018;121.200,17;123.497,84;121.182,39;122.901,85;1.270.160.256,00
16.10.2018;122.733,55;123.631,00;121.862,91;122.642,83;1.105.031.424,00
17.10.2018;123.638,34;124.051,04;121.961,10;123.303,71;1.171.345.280,00
18.10.2018;123.209,33;123.447,77;120.904,16;121.278,33;936.262.528,00
19.10.2018;121.717,77;121.872,68;119.668,99;119.852,90;868.447.744,00
22.10.2018;120.871,20;121.122,80;117.627,60;117.627,60;763.067.136,00
23.10.2018;116.732,77;117.415,77;114.833,46;116.209,73;975.477.888,00
24.10.2018;116.735,64;117.093,70;115.133,14;115.133,14;762.945.792,00
25.10.2018;114.608,70;116.895,47;114.330,91;116.895,47;832.738.880,00
26.10.2018;117.184,15;117.257,27;112.911,96;112.911,96;707.056.000,00
30.10.2018;113.325,85;114.039,60;110.279,28;112.173,08;863.269.568,00
31.10.2018;112.765,32;114.637,55;111.084,76;112.459,25;967.266.176,00
1.11.2018;112.481,41;115.426,92;112.062,13;115.366,05;845.292.800,00
2.11.2018;115.498,34;118.320,52;115.498,34;117.649,87;1.192.506.624,00
5.11.2018;118.147,10;120.168,46;117.112,29;120.168,46;1.043.715.840,00
6.11.2018;120.382,45;120.555,61;117.784,16;118.603,13;1.045.742.272,00
7.11.2018;118.457,77;120.381,60;117.866,47;119.639,99;966.144.448,00
8.11.2018;119.639,67;119.770,62;116.535,74;116.832,12;1.039.161.984,00
9.11.2018;116.617,73;117.073,87;115.182,04;116.042,35;850.918.080,00
12.11.2018;116.239,25;117.183,30;114.424,67;114.424,67;696.502.272,00
13.11.2018;114.534,90;116.776,29;114.204,54;116.229,85;850.215.296,00
14.11.2018;115.925,48;117.777,74;115.230,67;117.204,76;1.039.968.768,00
15.11.2018;117.442,71;118.061,37;116.280,39;117.023,48;909.142.592,00
16.11.2018;117.660,63;118.424,96;116.273,06;117.432,60;671.989.120,00
19.11.2018;117.284,87;118.693,75;117.284,87;118.631,38;680.953.344,00
20.11.2018;118.220,12;118.437,41;114.711,01;114.857,75;914.004.032,00
21.11.2018;115.327,37;116.195,52;114.755,30;116.195,52;722.410.368,00
22.11.2018;116.239,27;116.561,25;115.105,12;116.087,43;503.596.384,00
23.11.2018;116.013,40;116.632,08;115.288,39;116.632,08;501.181.536,00
26.11.2018;117.332,90;118.632,29;117.234,76;117.842,57;893.079.616,00
27.11.2018;117.772,84;118.058,22;116.404,31;116.977,85;818.954.304,00
28.11.2018;117.310,19;118.417,70;117.310,19;117.643,57;701.315.904,00
29.11.2018;118.819,73;119.518,60;118.458,10;118.867,82;804.924.736,00
30.11.2018;118.876,78;119.324,90;118.126,71;119.324,90;1.063.284.800,00
3.12.2018;120.562,66;121.176,85;118.788,12;118.788,12;1.016.349.952,00
4.12.2018;118.240,08;119.448,94;116.678,27;117.174,69;921.900.032,00
5.12.2018;115.962,42;117.519,48;115.699,13;117.193,92;832.850.368,00
6.12.2018;116.553,26;116.987,16;115.087,23;115.692,58;663.306.816,00
7.12.2018;116.630,67;117.115,08;116.191,36;116.962,91;595.795.008,00
10.12.2018;116.337,76;116.582,52;114.965,73;115.028,28;577.196.352,00
11.12.2018;115.266,64;115.605,71;114.393,90;114.577,49;661.106.496,00
12.12.2018;115.065,78;115.351,32;112.390,09;112.441,72;851.462.016,00
13.12.2018;113.086,61;114.359,25;112.958,56;114.195,59;636.755.840,00
14.12.2018;113.801,22;114.011,41;111.607,58;113.191,70;659.918.336,00
17.12.2018;113.268,40;113.895,03;112.430,25;112.621,12;434.687.808,00
18.12.2018;112.220,72;114.189,81;112.083,73;114.189,81;611.630.976,00
19.12.2018;114.528,92;116.085,06;114.138,58;116.068,69;713.093.888,00
20.12.2018;115.154,46;115.833,60;114.422,63;115.122,04;677.887.552,00
21.12.2018;115.003,47;115.629,01;113.817,54;115.120,10;696.940.672,00
24.12.2018;115.434,37;115.861,02;114.601,26;114.632,59;410.686.048,00
25.12.2018;113.933,90;114.273,05;113.292,38;113.699,18;248.971.168,00
26.12.2018;114.106,36;114.459,13;113.506,42;113.966,51;199.444.208,00
27.12.2018;115.023,65;115.206,70;113.731,55;114.116,61;403.658.880,00
28.12.2018;114.403,75;114.865,36;112.962,21;113.351,54;385.977.664,00
31.12.2018;113.715,73;114.407,21;113.105,06;114.342,94;260.582.528,00
2.01.2019;113.944,58;113.952,00;110.816,49;111.130,62;558.946.816,00
3.01.2019;110.508,14;112.225,16;109.484,98;109.484,98;687.411.136,00
4.01.2019;110.120,95;111.782,48;110.120,95;111.396,53;693.406.016,00
7.01.2019;112.205,45;113.282,89;111.940,43;112.893,95;701.627.648,00
8.01.2019;113.326,20;114.125,82;112.196,53;114.008,77;715.416.704,00
9.01.2019;114.440,77;114.891,30;113.742,69;114.530,07;845.929.920,00
10.01.2019;114.612,20;115.368,36;113.804,20;114.454,65;715.495.808,00
11.01.2019;114.860,55;115.599,49;114.577,51;115.158,32;586.649.728,00
14.01.2019;114.033,56;115.741,37;113.487,17;115.741,37;628.891.776,00
15.01.2019;116.508,54;117.421,39;116.335,80;117.275,82;792.234.048,00
16.01.2019;117.514,39;120.495,41;117.068,43;120.476,45;1.188.676.864,00
17.01.2019;120.531,95;123.137,37;120.023,56;122.352,59;1.349.665.792,00
18.01.2019;122.865,03;124.740,84;122.606,77;124.427,99;1.022.831.680,00
21.01.2019;124.606,37;126.215,19;123.170,82;123.597,45;1.148.564.480,00
22.01.2019;123.660,41;125.973,93;123.433,71;125.973,93;1.161.436.288,00
23.01.2019;126.044,51;127.041,30;125.037,88;126.442,15;1.162.341.120,00
24.01.2019;126.860,70;128.422,69;126.603,49;128.422,69;1.152.855.168,00
25.01.2019;128.926,02;129.152,01;127.729,70;128.276,41;969.535.744,00
28.01.2019;128.267,68;129.625,14;127.506,49;127.576,39;894.371.520,00
29.01.2019;127.664,27;131.221,28;127.296,78;131.221,28;1.028.080.960,00
30.01.2019;131.288,02;132.314,59;130.388,48;131.303,77;1.169.033.984,00
31.01.2019;133.077,59;133.621,28;130.308,57;131.194,38;1.396.955.648,00
1.02.2019;131.135,78;131.456,62;129.138,66;129.506,02;917.089.984,00
4.02.2019;129.623,72;130.281,83;128.162,17;128.596,57;729.297.920,00
5.02.2019;129.309,05;130.782,63;127.955,86;128.951,16;1.140.564.736,00
6.02.2019;129.527,62;129.766,30;127.669,30;128.869,72;1.019.331.264,00
7.02.2019;129.088,68;129.323,42;127.940,94;129.138,46;892.247.680,00
8.02.2019;128.694,45;129.120,85;128.296,86;128.712,27;712.492.800,00
11.02.2019;129.862,40;131.820,55;129.831,60;131.407,86;941.652.032,00
12.02.2019;131.739,14;132.145,61;130.005,04;130.537,53;1.052.585.472,00
13.02.2019;131.320,66;131.484,33;127.931,66;127.934,30;1.068.344.256,00
14.02.2019;128.328,39;129.433,80;126.984,73;128.785,77;1.087.727.360,00
15.02.2019;128.672,23;129.974,52;127.507,30;129.612,03;947.803.328,00
18.02.2019;129.760,30;130.135,59;128.173,19;128.173,19;907.633.984,00
19.02.2019;128.323,72;128.499,10;126.816,48;128.172,24;844.674.112,00
20.02.2019;128.478,19;129.154,65;127.638,35;128.163,21;771.063.104,00
21.02.2019;128.261,08;129.269,43;127.695,37;128.686,31;755.760.832,00
22.02.2019;129.153,09;129.881,33;128.781,11;129.511,94;723.817.024,00
25.02.2019;130.421,41;132.001,08;130.421,41;130.920,49;992.731.584,00
26.02.2019;130.750,64;131.946,59;130.295,70;131.946,59;839.284.224,00
27.02.2019;131.961,56;132.161,97;130.710,84;130.758,40;880.883.520,00
28.02.2019;130.881,56;132.059,62;130.814,58;131.328,11;810.863.872,00
1.03.2019;131.495,89;131.687,25;129.062,52;129.410,57;884.345.280,00
4.03.2019;129.761,75;131.089,06;129.548,83;130.560,63;898.933.824,00
5.03.2019;130.169,49;131.383,69;129.537,29;129.907,91;1.171.739.008,00
6.03.2019;130.256,02;131.341,42;129.151,40;129.328,21;846.513.408,00
7.03.2019;129.900,24;130.403,19;127.939,33;127.952,82;961.090.816,00
8.03.2019;128.045,87;128.240,62;126.271,71;127.108,29;736.200.576,00
11.03.2019;127.507,37;128.097,54;126.081,43;126.332,41;732.265.600,00
12.03.2019;127.114,80;128.156,41;126.584,15;127.711,39;779.872.512,00
13.03.2019;127.811,86;128.865,74;126.945,37;128.405,23;820.937.856,00
14.03.2019;128.505,79;129.155,34;128.091,32;128.627,08;894.325.248,00
15.03.2019;129.204,54;129.709,08;128.778,84;129.601,23;1.165.582.336,00
18.03.2019;130.239,49;131.804,00;130.239,49;131.501,09;998.330.176,00
19.03.2019;131.545,94;133.272,95;130.805,75;131.829,33;1.284.249.984,00
20.03.2019;131.669,17;132.053,19;129.485,74;129.621,04;1.490.996.992,00
21.03.2019;130.306,25;130.901,25;128.570,46;129.821,30;1.179.196.160,00
22.03.2019;130.110,33;130.238,94;125.102,19;125.331,54;1.394.425.344,00
25.03.2019;125.600,52;126.078,59;123.630,96;124.757,48;1.290.916.864,00
26.03.2019;125.628,57;125.960,66;121.826,44;122.205,24;1.184.968.064,00
27.03.2019;122.786,30;122.957,81;113.196,89;115.037,79;1.630.527.744,00
28.03.2019;114.066,20;117.473,44;113.542,10;115.442,23;1.720.404.992,00
29.03.2019;115.883,74;118.161,68;115.044,89;117.550,17;982.048.384,00
1.04.2019;117.649,07;118.990,20;114.914,10;117.486,28;1.212.778.496,00
2.04.2019;116.824,61;119.146,95;116.242,40;116.673,05;926.370.304,00
3.04.2019;117.475,85;118.485,93;117.275,72;117.885,32;795.476.352,00
4.04.2019;117.883,15;123.382,09;117.610,14;123.382,09;1.130.721.664,00
5.04.2019;124.286,67;124.659,76;122.194,52;124.010,09;1.176.430.464,00
8.04.2019;124.277,10;124.400,45;121.272,61;121.605,50;846.903.552,00
9.04.2019;123.011,96;124.017,67;122.266,41;123.090,93;1.002.092.928,00
10.04.2019;123.445,08;123.514,19;121.509,83;121.584,02;946.216.256,00
11.04.2019;121.866,44;122.358,28;120.271,97;120.297,70;725.075.200,00
12.04.2019;119.795,79;120.474,86;119.006,48;120.186,21;619.227.520,00
15.04.2019;119.840,14;120.856,29;118.985,20;118.985,20;564.289.088,00
16.04.2019;119.642,13;121.575,56;119.642,13;121.209,21;774.326.976,00
17.04.2019;121.976,78;123.883,01;121.888,04;123.151,38;913.037.504,00
18.04.2019;122.711,66;122.751,73;120.991,08;121.298,48;768.948.736,00
19.04.2019;121.607,27;121.817,56;120.996,97;121.121,65;289.608.896,00
22.04.2019;120.471,28;120.536,09;119.734,15;119.888,99;305.730.208,00
24.04.2019;119.682,80;120.536,69;119.582,18;120.016,20;618.459.584,00
25.04.2019;120.208,72;120.403,43;116.915,83;117.735,73;722.130.496,00
26.04.2019;118.252,36;118.698,11;117.203,48;118.149,97;564.269.568,00
29.04.2019;118.468,24;118.559,04;117.438,05;117.812,90;635.317.568,00
30.04.2019;118.035,95;119.431,32;118.035,95;119.012,39;685.613.824,00
2.05.2019;119.444,26;119.863,91;117.031,12;117.384,86;530.103.584,00
3.05.2019;117.500,85;117.805,88;116.532,66;117.284,56;438.773.696,00
6.05.2019;115.975,94;116.335,66;114.257,47;116.178,80;473.788.384,00
7.05.2019;113.369,12;114.742,77;113.257,77;114.094,88;701.927.680,00
8.05.2019;113.044,36;114.188,15;111.746,20;112.481,57;745.205.376,00
9.05.2019;112.447,74;112.877,05;110.265,18;110.307,73;687.261.440,00
10.05.2019;111.300,05;111.798,07;109.768,03;110.068,52;739.347.136,00
13.05.2019;110.170,20;110.309,10;106.214,32;107.372,16;889.871.232,00
14.05.2019;107.784,51;109.947,09;107.115,42;109.947,09;935.035.776,00
15.05.2019;109.964,82;110.012,30;107.344,80;109.230,48;806.615.744,00
16.05.2019;109.608,94;110.689,47;108.802,08;108.969,04;865.874.496,00
17.05.2019;108.578,65;109.495,26;108.073,35;108.497,56;826.742.848,00
20.05.2019;108.663,26;109.007,07;108.157,12;108.587,44;651.276.928,00
21.05.2019;108.797,22;109.058,52;106.129,67;106.601,49;785.564.160,00
22.05.2019;106.217,21;107.032,18;104.503,21;104.503,21;751.159.360,00
23.05.2019;104.323,87;105.950,91;104.323,87;105.752,42;763.306.880,00
24.05.2019;106.248,33;108.170,43;106.183,54;107.551,25;920.367.104,00
27.05.2019;108.112,31;108.674,44;106.427,05;106.726,32;570.349.376,00
28.05.2019;107.470,11;109.783,28;107.470,11;108.211,69;900.584.640,00
29.05.2019;108.444,23;109.524,13;107.989,92;108.801,28;707.378.048,00
30.05.2019;109.924,42;112.405,21;109.924,42;112.405,21;932.819.456,00
31.05.2019;112.121,15;113.339,75;111.094,71;113.339,75;735.501.632,00
3.06.2019;112.939,89;113.663,26;112.191,89;112.987,29;250.971.600,00
7.06.2019;113.281,27;117.651,69;112.846,74;117.651,69;751.722.816,00
10.06.2019;117.536,56;118.428,16;116.490,42;117.887,55;1.006.498.048,00
11.06.2019;118.200,18;118.525,21;115.946,93;116.150,73;960.832.064,00
12.06.2019;116.030,98;117.327,79;115.548,37;115.883,22;777.048.128,00
13.06.2019;115.269,51;115.269,51;113.118,06;113.136,34;733.141.952,00
14.06.2019;113.609,74;114.185,24;112.466,63;113.508,69;719.663.040,00
17.06.2019;113.116,28;115.813,21;112.922,17;115.461,00;813.371.392,00
18.06.2019;115.496,34;117.942,28;115.134,38;117.880,85;922.057.280,00
19.06.2019;117.544,62;118.638,59;116.687,72;117.972,29;1.041.166.080,00
20.06.2019;119.292,15;120.341,04;117.729,41;117.831,37;1.321.554.688,00
21.06.2019;117.634,59;118.083,42;116.378,70;117.766,70;802.872.832,00
24.06.2019;120.508,54;120.689,37;118.931,67;119.319,00;968.336.128,00
25.06.2019;119.094,67;120.283,69;118.495,80;119.468,53;921.339.392,00
26.06.2019;119.580,22;119.987,46;118.221,01;118.582,11;723.123.712,00
27.06.2019;119.154,31;120.035,23;119.139,27;119.521,31;760.543.232,00
28.06.2019;119.826,49;121.135,74;119.495,83;120.923,69;662.032.256,00
1.07.2019;123.904,02;125.668,08;123.426,77;125.366,67;1.248.882.560,00
2.07.2019;125.399,55;126.011,99;124.497,41;125.704,62;987.912.320,00
3.07.2019;126.077,12;126.131,99;124.454,03;124.757,44;827.695.168,00
4.07.2019;125.269,96;125.638,08;123.772,35;125.016,01;686.345.984,00
5.07.2019;125.010,15;126.472,09;124.740,41;125.386,44;1.064.273.152,00
8.07.2019;123.459,20;124.541,85;123.130,78;124.012,19;974.667.904,00
9.07.2019;124.026,40;124.540,13;121.654,93;121.726,91;1.159.018.112,00
10.07.2019;121.754,68;124.228,95;121.085,55;124.007,99;1.087.429.632,00
11.07.2019;125.143,87;125.517,56;124.459,18;125.098,05;881.126.208,00
12.07.2019;125.177,07;125.751,69;121.926,68;122.239,10;1.013.861.184,00
16.07.2019;123.322,84;124.581,24;122.955,73;123.488,94;797.203.392,00
17.07.2019;123.995,93;126.039,46;123.432,69;125.839,44;949.871.168,00
18.07.2019;125.688,22;128.634,33;125.214,92;128.236,93;1.059.725.120,00
19.07.2019;129.351,34;129.990,80;128.334,45;128.618,42;1.106.013.056,00
22.07.2019;128.549,77;128.893,49;127.143,85;127.444,17;660.103.232,00
23.07.2019;127.623,21;130.092,65;127.416,97;129.529,73;893.858.816,00
24.07.2019;129.894,41;130.744,56;128.425,00;130.744,56;871.321.216,00
25.07.2019;131.020,81;131.515,70;127.989,72;128.557,17;1.261.878.272,00
26.07.2019;128.851,55;130.237,56;127.832,05;129.673,21;785.139.840,00
29.07.2019;130.037,17;130.609,89;129.154,84;130.405,88;666.942.272,00
30.07.2019;130.600,44;130.618,54;128.285,04;129.216,66;833.211.776,00
31.07.2019;129.695,82;129.697,11;127.571,41;128.365,73;826.926.400,00
1.08.2019;127.362,20;128.330,09;126.904,88;128.050,24;790.573.312,00
2.08.2019;127.539,24;127.736,68;124.927,86;125.005,23;691.095.424,00
5.08.2019;124.605,01;125.394,71;123.378,29;123.663,01;656.838.848,00
6.08.2019;124.071,66;125.608,52;123.924,44;124.950,21;674.140.544,00
7.08.2019;125.548,19;125.748,44;122.425,06;122.914,48;875.447.040,00
8.08.2019;124.232,30;124.433,80;122.252,67;124.014,81;826.385.472,00
9.08.2019;124.120,85;124.910,20;123.422,44;124.236,97;702.631.616,00
15.08.2019;123.053,55;123.121,26;120.464,25;120.570,38;781.099.328,00
16.08.2019;121.381,52;121.823,88;119.259,81;119.259,81;769.645.184,00
19.08.2019;120.342,74;120.603,14;118.264,09;118.532,04;745.960.896,00
20.08.2019;118.776,02;120.122,50;118.488,13;119.285,46;795.938.688,00
21.08.2019;119.473,84;119.824,51;118.479,53;118.846,39;766.698.112,00
22.08.2019;119.058,14;119.614,98;117.325,95;118.674,02;804.045.888,00
23.08.2019;119.080,08;121.352,77;118.414,00;121.001,05;844.274.560,00
26.08.2019;119.048,15;121.336,54;119.048,15;120.907,13;794.525.632,00
27.08.2019;121.235,72;121.235,72;119.228,13;119.462,18;864.447.104,00
28.08.2019;120.044,12;120.152,44;118.352,31;119.106,04;802.597.184,00
29.08.2019;119.269,97;120.508,22;118.806,93;119.871,67;737.688.448,00
2.09.2019;119.882,96;122.525,14;119.882,96;122.136,30;780.726.272,00
3.09.2019;121.996,64;123.562,81;121.469,85;122.690,40;960.761.152,00
4.09.2019;123.787,59;124.423,67;123.131,32;124.120,79;853.557.056,00
5.09.2019;124.822,70;125.247,29;123.816,36;124.415,50;1.027.662.272,00
6.09.2019;124.237,65;124.528,65;122.582,72;122.644,37;901.955.072,00
9.09.2019;123.833,16;125.701,94;123.833,16;124.964,23;1.015.517.184,00
10.09.2019;124.932,59;126.098,30;124.581,16;125.864,86;1.044.902.848,00
11.09.2019;126.351,21;127.237,29;125.986,52;126.851,84;952.447.808,00
12.09.2019;127.359,04;128.353,45;126.678,49;127.718,82;1.108.087.552,00
13.09.2019;128.038,97;128.563,32;127.370,86;128.323,00;776.955.648,00
16.09.2019;127.538,90;128.490,15;126.951,37;127.438,24;904.677.952,00
17.09.2019;127.518,81;127.518,81;125.218,65;125.919,06;1.208.925.440,00
18.09.2019;125.876,98;126.578,43;124.581,22;126.392,98;1.029.520.832,00
19.09.2019;126.551,08;126.604,94;123.760,42;124.155,12;1.095.293.824,00
20.09.2019;124.565,56;125.048,33;123.692,15;124.071,23;1.214.534.528,00
23.09.2019;124.304,69;124.662,84;123.196,26;123.780,31;784.932.160,00
24.09.2019;125.654,80;126.678,87;125.654,80;126.181,83;987.437.120,00
25.09.2019;125.908,23;127.248,91;125.716,07;127.248,91;800.452.032,00
26.09.2019;127.627,24;127.868,26;126.224,14;126.298,80;820.059.136,00
27.09.2019;126.637,20;130.943,03;126.637,20;130.830,80;1.481.151.104,00
30.09.2019;131.550,22;131.740,69;130.460,65;130.558,54;1.056.957.952,00
1.10.2019;130.820,76;130.822,58;127.869,76;128.761,49;1.122.035.968,00
2.10.2019;128.670,25;129.583,33;127.744,02;128.198,40;959.404.992,00
3.10.2019;128.697,01;129.884,51;126.172,20;127.084,52;928.469.632,00
4.10.2019;127.579,37;128.426,34;127.060,44;127.930,87;833.699.072,00
7.10.2019;127.644,23;130.260,90;126.667,63;127.276,57;1.376.650.624,00
8.10.2019;126.446,99;127.610,35;124.768,56;126.343,76;1.479.207.808,00
9.10.2019;126.679,94;127.251,23;123.568,93;123.623,62;1.032.088.576,00
10.10.2019;124.086,13;124.449,49;120.991,20;122.627,89;1.165.853.440,00
11.10.2019;123.156,20;123.946,52;122.562,09;122.924,71;927.653.184,00
14.10.2019;121.451,95;121.713,03;116.028,58;116.648,35;1.371.637.248,00
15.10.2019;118.741,71;119.059,47;117.708,23;118.149,02;940.003.904,00
16.10.2019;115.808,03;116.976,57;115.330,31;116.620,97;667.661.248,00
17.10.2019;116.593,07;117.972,79;115.089,65;117.639,77;592.635.328,00
18.10.2019;122.189,65;122.537,78;121.575,49;122.039,71;770.179.392,00
21.10.2019;122.075,33;122.075,33;120.216,04;120.450,43;595.519.232,00
22.10.2019;120.686,89;121.814,18;120.331,17;121.158,66;699.862.528,00
23.10.2019;122.284,85;123.612,21;122.019,09;123.531,71;872.899.712,00
24.10.2019;124.381,47;125.323,99;123.820,33;124.189,83;966.512.832,00
25.10.2019;124.051,85;124.582,92;123.760,00;123.951,86;562.463.680,00
28.10.2019;124.124,26;124.349,18;123.280,97;123.280,97;204.516.432,00
